id;rubric_id;Наименование;Цена;ИмяФайлаИзображения;Ед. изм.;Ду;Масса, кг;Мощность, Вт;Примечание;Описание;Напряжение, В;Изготовитель;Конструкционные особенности;Напряжение В, 50 Гц;Номинальный ток, Ih (A);Габаритные размеры, мм;Применение;Область применения;Артикул произв.;Длина, м;Диаметр наружный, мм;Комплект поставки;Размер;Высота, мм;Обьём, л;Производитель;L, мм;Страна изготовитель;Длина, мм;Ширина, мм;B, мм;Присоединение;Ру, МПа;Кол-во секций;Тип;Толщ. стенки, мм;D трубы наружный, мм;DN, мм;d наружный ;d внутренний;Масса 1 м.п., кг;Резьба;Габаритные размеры;Мощность, кВт;Частота вращения, об/мин;Класс защиты;**;Пропускная способность л/с;Цвет;Материал;Толщина стенки S, мм;Регламентирующий документ;номинальная нагрузка;Полное открытие;Давление, bar;Температура, С ;Номинальный расход, м3/час Qn;Длина ножки;Длина шкалы, мм;Q nom, м3/час;H nom, м;Dу фланца;Номинальны напор, м;Напор, м;Подача, м3/ч;Монтажная длина/высота, мм;Патрубок вход/выход, DN;Насос;Напорный патрубок, Ду;Материал корпуса;Глубина, мм;Тип затвора;Объем, мл;Управление;КПД;Кол-во контуров;Высота Н закрыто, мм;Высота Н1 открыто, мм;Вес, кг;Kvs, м3/ч;Полная высота клапана с приводом, мм;Тип привода;Kvy, м3/час;Калибровка (bar);Материал уплотнения;Резьба, дюймы;Время поворота, с;Максимальное растяжение, Lе;Межосевое расстояние;Межцентровое расстояние;Номинальный тепловой поток 1 секции, кВт;H, мм;Ду (стальная труба), мм;D наружный ;D2 наружный, мм;Толщина стенки s, мм;R,мм;Толщина, мм;Для труб стальных Ду;Обозначение по ГОСТ;Ширина полки, мм;Размер ячейки;Крепеж;Резьба, мм;Длина излива,мм
115275;115163;Лампа PLED-ECO E27 5w C37 4000K 400Lm 230V/50Hz Jazzway;2,10;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115299;115163;Лампа PLED-SP Е27 7w G45 3000K 530 Lm 230/50 Jazzway;2,76;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115270;115163;Лампа PLED-ECO E27 11w A60 3000K 880Lm 220V/50Hz Jazzway;2,76;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115260;115163;Лампа LED E27 18w A65 4000K LEEK LE;5,52;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115268;115163;Лампа LED Е27 9w RM63 4000K E27 LEEK LE;4,80;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115297;115163;Лампа PLED-SP Е27 7w C37 3000K 530 Lm 230/50 Jazzway;2,94;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115257;115163;Лампа LED E27 10w A60 3000K LEEK LE;0;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115298;115163;Лампа PLED-SP Е27 7w C37 5000K 560 Lm 230/50 Jazzway;2,76;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115301;115163;Лампа PLED-SP Е27 9w C37 3000K 820 Lm 230/50 Jazzway new;5,04;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115259;115163;Лампа LED E27 15w A60 4000K LEEK LE;4,02;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115279;115163;Лампа PLED-ECO E27 7w A60 4000K 580Lm 220V/50Hz Jazzway;2,52;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115263;115163;Лампа LED Е27 15w А60 6000K LEEK LE;4,02;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115273;115163;Лампа PLED-ECO E27 11w A60 5000K 900Lm 220В/50Гц JazzWay;0;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115274;115163;Лампа PLED-ECO E27 5w C37 3000K 400Lm 230V/50Hz Jazzway;2,22;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115281;115163;Лампа PLED-HP Е27 30w 6500K 2550Lm (-) 230V/50Hz Jazzway;102,12;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115264;115163;Лампа LED Е27 18w A65 6000K LEEK LE;5,52;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115283;115163;Лампа PLED-SE E27 11w A60 4000K Jazzway;2,52;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115300;115163;Лампа PLED-SP Е27 7w G45 5000K 560 Lm 230/50 Jazzway;2,76;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115246;115164;Лампа PLED-ECO E14 5w R50 3000K 400Lm 230V/50Hz Jazzway;3,00;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115240;115164;Лампа PLED-DIM E14 7w C37 4000K 540 Lm 230/50 Jazzway;6,84;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115248;115164;Лампа PLED-SP E14 7w C37 5000K 560 Lm 230/50 Jazzway;2,94;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115255;115164;Лампа PLED-SP Е14 9w С37 5000K 820 Lm 230/50 Jazzway;5,04;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115235;115164;Лампа LED Е14 10w 4000K шар СК LEEK LE;4,14;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115250;115164;Лампа PLED-SP E14 7w G45 3000K 530 Lm 230/50 Jazzway;3,00;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115253;115164;Лампа PLED-SP Е14 9w G45 3000K 820 Lm 230/50 Jazzway;5,40;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115254;115164;Лампа PLED-SP Е14 9w G45 5000K 820 Lm 230/50 Jazzway;5,40;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115237;115164;Лампа LED Е14 7w 4000K свеча SV LEEK LE;2,34;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115245;115164;Лампа PLED-ECO E14 5w G45 3000K 400Lm 230V/50Hz Jazzway;2,22;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115251;115164;Лампа PLED-SP E14 7w G45 5000K 560 Lm 230/50 Jazzway;2,70;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115241;115164;Лампа PLED-ECO E14 5 w C37 3000K 400Lm 230V/50Hz Jazzway;2,22;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115238;115164;Лампа LED Е14 7w 4000K шар СК LEEK LE;2,52;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115247;115164;Лампа PLED-ECO E14 5w R50 4000K 400Lm 230V/50Hz Jazzway;3,06;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115249;115164;Лампа PLED-SP E14 7w C37 3000K 530 Lm 230/50 Jazzway;2,52;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115252;115164;Лампа PLED-SP E14 9w C37 3000K 820 Lm 230/50 Jazzway;5,40;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115242;115164;Лампа PLED-ECO E14 5 w G45 4000K 400Lm 230V/50Hz Jazzway;2,16;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115236;115164;Лампа LED Е14 6w 4000K RM50 LEEK LE;3,78;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115243;115164;Лампа PLED-ECO E14 5w C37 3000K 400лм 230В/50Гц JazzWay 4690601036834;2,64;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115239;115164;Лампа PLED-DIM E14 7w C37 3000K 540 Lm 230/50 Jazzway;6,84;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115244;115164;Лампа PLED-ECO E14 5w C37 4000K 400Lm 230V/50Hz Jazzway;1,98;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115178;115165;Лампа PLED GX70 11w 5000K 230/50 Jazzway (нов50LED);8,70;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115180;115165;Лампа PLED GX70 20w 5000K 230/50 Jazzway (нов33LED);12,30;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115171;115165;Лампа LED T8 10w 6500K 0,6 м LEEK LE;4,08;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115177;115165;Лампа PLED GX70 11w 3000K 230/50 Jazzway (нов50LED);0;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115195;115165;Лампа PLED-SP GU10 9w 3000K 720Lm 230/50 Jazzway new;4,80;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115167;115165;Лампа GU5.3 5w MR16 3000K LEEK LE;2,34;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115189;115165;Лампа PLED-ECO GX53 6w 4000K FROST460Lm Jazzway;3,30;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115191;115165;Лампа PLED-ECO JCDR GU5.3 4W 4000K 300Lm 230V/50Hz Jazzway;1,74;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115168;115165;Лампа GU5.3 5w MR16 4000K LEEK LE;2,16;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115183;115165;Лампа PLED T8 1500GL 24w FROST 6500K 230V/50Hz Jazzway;0;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115200;115165;Лампа PLED-SP JCDR GU5.3 9w 5000K 720Lm 230/50 Jazzway;4,80;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115175;115165;Лампа PLED GX53 8w 3000K 640Lm  230/50 Jazzway;3,54;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115194;115165;Лампа PLED-SP GU10 7w 5000K 230/50 Jazzway;2,82;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115184;115165;Лампа PLED T8 600GL 10w FROST 4000K 230V/50Hz (стекло) Jazzway;3,90;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115192;115165;Лампа PLED-ECO JCDR GU5.3 5W 3000K 400Lm 230V/50Hz Jazzway;1,98;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115170;115165;Лампа GU5.3 7w MR16 4000К LEEK LE;2,52;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115172;115165;Лампа LED T8 19w 6500K 1,2 м LEEK LE;4,68;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115179;115165;Лампа PLED GX70 20w 3000K 230/50 Jazzway (нов33LED);12,30;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115174;115165;Лампа PLED GX53 15w 5000K 1300Lm  230V/50Hz Jazzway;11,04;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115185;115165;Лампа PLED T8 600GL 10w FROST 6500K 230V/50Hz (стекло);4,14;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115186;115165;Лампа PLED T8-1200GL 20Вт FROST 4000K 230В/50Гц JazzWay;6,30;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115166;115165;Лампа GU5.3 3w MR16 4000K LEEK LE;2,10;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115173;115165;Лампа PLED GX53 15w 3000K 1220Lm  230V/50Hz Jazzway;11,04;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115169;115165;Лампа GU5.3 7w MR16 3000K LEEK LE;2,76;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115182;115165;Лампа PLED T8 1500GL 24w FROST 4000K 230V/50Hz JazzWay;12,84;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115199;115165;Лампа PLED-SP JCDR GU5.3 9w 3000K 720Lm 230/50 Jazzway;4,80;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115181;115165;Лампа PLED T8 1200GL 20Вт FROST 6500K 230В/50Гц JazzWay 4690601025340;0;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115187;115165;Лампа PLED-DIM JCDR GU5.3 7w 4000K 500Lm 230/50 Jazzway;7,56;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115188;115165;Лампа PLED-ECO GX53 6w 3000K FROST460Lm Jazzway;3,12;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115193;115165;Лампа PLED-ECO JCDR GU5.3 5W 4000K 400Lm 230V/50Hz Jazzway;1,98;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115196;115165;Лампа PLED-SP GU10 9w 5000K 720Lm 230/50 Jazzway new;4,80;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114245;114244;Заглушка 12 модулей DIN серая (RAL 7035) TDM;1,08;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114243;111813;"Шина ""N"" нулевая с изолятором на DIN-рейку 6x9мм стойка бол. 10 групп TDM";1,62;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111814;111813;"Шина ""N"" нулевая с изолятором на DIN-рейку 6x9мм стойка бол. 8 групп TDM";1,68;;шт;;0,002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111815;111813;"Шина ""N"" нулевая с изолятором на DIN-рейку 6x9мм стойка мал. 12 групп TDM";1,92;;шт;;0,004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111817;111816;Шина соединительная 3П 63А PIN (штырь) 1 м. TDM;0;;шт;;0,220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111818;111816;Шина соединительная 1П 63А PIN (штырь) 1 м. TDM;7,74;;шт;;0,580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114240;111819;DIN-рейка (30см) оцинкованная TDM;0,78;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114239;111819;DIN-рейка (120см) оцинкованная TDM;3,36;;шт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114222;114220;Мультиметр ФАZА цифровой M832;10,92;;шт;;;;;;;JazzWay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114231;114220;Пробник напряжения универсальный;22,26;;шт;;;;;;;ОАО Ратон;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114235;114220;"Токоизмерительные клещи М266 серия ""МастерЭлектри"" ТDM";19,74;;шт;;;;;;;YEQING WEDO ELECTRIC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111823;111822;Счетчик электрической энергии СЕ 102 BY S6 145 AKV;93,60;Chetchik_electroenergii_S6_AKV_Electro.jpg;шт;;0,500;;Минимальная наработка на отказ - 160000 часов;;;Энергомера;"Однофазный; Электронная пломба; 5-60А; RS-485; ТМ-выход;Контроль вскрытия крышки;Наличие опт. кнопки";230;5 (60);170 x 115 x 95;Измерение активной электроэнергии в однофазных цепях переменного тока;Электротехника;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111825;111822;Счетчик электрической энергии СЕ 301 BY R33 043 JАVZ;259,20;Chetchik_electroenergii_BY_JAVZ_Electro.jpg;шт;;1,000;;Минимальная наработка на отказ - 220000 часов;;;Энергомера;"Трехфазный; Трансформаторного типа; 5-10А; Оптопорт; RS485; Контроль вскрытия крышки; С резервным ис";3x230/400;5 (10);151,5 x 143 x 72,5;Измерение активной электроэнергии в трехфазных четырехпроводных цепях переменного тока;Электротехника;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111824;111822;Счетчик электрической энергии СЕ 301 BY R33 146 JАVZ;259,20;Chetchik_electroenergii_BY_JAVZ_Electro.jpg;шт;;1,000;;Минимальная наработка на отказ - 220000 часов;;;Энергомера;"Трехфазный; Электронная пломба; Прямого включения; 5-100А; Оптопорт; RS485; Контроль вскрытия крышки";3x230/400;5 (100);151,5 x 143 x 72,5;Измерение активной электроэнергии в трехфазных четырехпроводных цепях переменного тока;Электротехника;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
